[2026-02-09 18:05] Container for honggfuzz/openssl/asn1parse started in 8cc075d4fc81
Campaign launched at 2026-02-09 23:05
Persistent signature found in '/magma_out/asn1parse'. Enabling persistent fuzzing mode
Start time:'2026-02-09.23.05.29' bin:'/magma_out/asn1parse', input:'/magma/targets/openssl/corpus/asn1parse', output:'/magma_shared/output', persistent:true, stdin:true, mutation_rate:5, timeout:1, max_runs:0, threads:1, minimize:false, git_commit:9f448ea9e8b59960970572e24ba4444b9a4b2fe8
[2J[500BEntering phase 1/3: Dry Run
Launched new fuzzing thread, no. #0
Sz:40 Tm:76us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/12/0/60
Sz:34 Tm:138us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/10/0/59
Sz:81 Tm:61us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/60
Sz:118 Tm:90us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/13/0/60
Sz:27 Tm:89us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:40 Tm:58us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:68 Tm:87us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/10/0/59
Sz:58 Tm:52us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:24 Tm:79us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:31 Tm:71us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:34 Tm:73us (i/b/h/e/p/c) New:0/0/0/0/0/9, Cur:0/0/0/10/0/59
Sz:26 Tm:81us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:58 Tm:101us (i/b/h/e/p/c) New:0/0/0/0/0/13, Cur:0/0/0/14/0/60
Sz:68 Tm:65us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/10/0/59
Sz:57 Tm:64us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/10/0/59
Sz:33 Tm:100us (i/b/h/e/p/c) New:0/0/0/0/0/16, Cur:0/0/0/14/0/60
Sz:42 Tm:144us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/15/0/60
Sz:59 Tm:91us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:73 Tm:51us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/60
Sz:73 Tm:68us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/10/0/59
Sz:58 Tm:58us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/15/0/60
Sz:16 Tm:43us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:13 Tm:55us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:26 Tm:58us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:58 Tm:109us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/60
Sz:56 Tm:210us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/10/0/59
Sz:48 Tm:76us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:106 Tm:58us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/15/0/60
Sz:11756 Tm:74us (i/b/h/e/p/c) New:0/0/0/0/0/18, Cur:0/0/0/10/0/59
Sz:65 Tm:61us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:18 Tm:53us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/10/0/59
Sz:12 Tm:44us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:24 Tm:40us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/14/0/60
Sz:44 Tm:70us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/15/0/60
Sz:38 Tm:94us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/61
Sz:78 Tm:48us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/14/0/60
Sz:20 Tm:91us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:112 Tm:265us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:74 Tm:100us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/14/0/60
Sz:71 Tm:108us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:40 Tm:63us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/12/0/60
Sz:42 Tm:95us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/10/0/59
Sz:38 Tm:59us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/15/0/60
Sz:38 Tm:90us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/13/0/60
Sz:58 Tm:99us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/60
Sz:83 Tm:113us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/13/0/60
Sz:28 Tm:43us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:40 Tm:42us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:74 Tm:48us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/14/0/60
Sz:71 Tm:290us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/14/0/60
Sz:13 Tm:68us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:23 Tm:67us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:23 Tm:65us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/14/0/60
Sz:31 Tm:52us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:53 Tm:55us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:50 Tm:59us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/10/0/59
Sz:50 Tm:116us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/60
Sz:73 Tm:252us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/10/0/59
Sz:62 Tm:77us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:72 Tm:95us (i/b/h/e/p/c) New:0/0/0/0/0/17, Cur:0/0/0/10/0/59
Sz:19 Tm:49us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/14/0/60
Sz:13 Tm:43us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:47 Tm:61us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/15/0/60
Sz:16 Tm:62us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:57 Tm:82us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/13/0/60
Sz:57 Tm:67us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/10/0/59
Sz:23 Tm:37us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:68 Tm:139us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/14/0/60
Sz:79 Tm:138us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:82 Tm:54us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/14/0/60
Sz:90 Tm:81us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/10/0/59
Sz:73 Tm:52us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/14/0/60
Sz:21 Tm:54us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:45 Tm:43us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/60
Sz:71 Tm:72us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:45 Tm:171us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:16 Tm:50us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/14/0/61
Sz:43 Tm:51us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/60
Sz:11 Tm:39us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/13/0/60
Sz:81 Tm:50us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:84 Tm:80us (i/b/h/e/p/c) New:0/0/0/0/0/21, Cur:0/0/0/14/0/60
Sz:83 Tm:52us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/13/0/60
Sz:78 Tm:71us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/15/0/60
Sz:81 Tm:44us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/14/0/60
Sz:19 Tm:95us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/62
Sz:57 Tm:66us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:53 Tm:54us (i/b/h/e/p/c) New:0/0/0/0/0/9, Cur:0/0/0/10/0/59
Sz:63 Tm:115us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/14/0/60
Sz:77 Tm:64us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/10/0/59
Sz:125 Tm:256us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:34 Tm:117us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/62
Sz:12 Tm:46us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/60
Sz:35 Tm:58us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/13/0/60
Sz:73 Tm:110us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/60
Sz:44 Tm:56us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:64 Tm:59us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/60
Sz:117 Tm:65us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/13/0/60
Sz:55 Tm:83us (i/b/h/e/p/c) New:0/0/0/0/0/35, Cur:0/0/0/10/0/59
Sz:17 Tm:51us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/14/0/60
Sz:35 Tm:57us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/10/0/59
Sz:37 Tm:92us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:73 Tm:81us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/14/0/60
Sz:72 Tm:79us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/10/0/59
Sz:21 Tm:85us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/14/0/60
Sz:23 Tm:58us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:29 Tm:47us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/14/0/60
Sz:93 Tm:55us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/10/0/59
Sz:73 Tm:105us (i/b/h/e/p/c) New:0/0/0/0/0/25, Cur:0/0/0/13/0/60
Sz:26 Tm:73us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/60
Sz:15 Tm:46us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:9 Tm:55us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:37 Tm:95us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:78 Tm:76us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:72 Tm:149us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/10/0/59
Sz:29 Tm:41us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:53 Tm:61us (i/b/h/e/p/c) New:0/0/0/0/0/9, Cur:0/0/0/10/0/59
Sz:80 Tm:51us (i/b/h/e/p/c) New:0/0/0/0/0/17, Cur:0/0/0/14/0/60
Sz:82 Tm:72us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:33 Tm:104us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/10/0/59
Sz:40 Tm:57us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/15/0/60
Sz:56 Tm:52us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/14/0/60
Sz:68 Tm:131us (i/b/h/e/p/c) New:0/0/0/0/0/17, Cur:0/0/0/10/0/59
Sz:47 Tm:66us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/14/0/60
Sz:47 Tm:64us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:86 Tm:126us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/10/0/59
Sz:41 Tm:66us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/12/0/60
Sz:25 Tm:58us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:21 Tm:88us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/10/0/59
Sz:25 Tm:80us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/15/0/60
Sz:44 Tm:79us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:81 Tm:58us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:73 Tm:85us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/14/0/60
Sz:84 Tm:125us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:44 Tm:115us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:83 Tm:58us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/60
Sz:58 Tm:75us (i/b/h/e/p/c) New:0/0/0/0/0/10, Cur:0/0/0/10/0/59
Sz:20 Tm:65us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/12/0/60
Sz:60 Tm:1125us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:49 Tm:68us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/14/0/60
Sz:50 Tm:87us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/15/0/60
Sz:55 Tm:93us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/10/0/59
Sz:23 Tm:91us (i/b/h/e/p/c) New:0/0/0/0/0/18, Cur:0/0/0/14/0/60
Sz:35 Tm:68us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/10/0/59
Sz:33 Tm:73us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/60
Sz:74 Tm:140us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/15/0/60
Sz:139 Tm:75us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/10/0/59
Sz:13 Tm:59us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/14/0/60
Sz:8 Tm:55us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:12 Tm:53us (i/b/h/e/p/c) New:0/0/0/0/0/10, Cur:0/0/0/10/0/59
Sz:45 Tm:68us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:37 Tm:87us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:85 Tm:69us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/14/0/60
Sz:78 Tm:63us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/10/0/59
Sz:106 Tm:84us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/10/0/59
Sz:11 Tm:54us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:21 Tm:71us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:19 Tm:44us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:26 Tm:54us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/14/0/60
Sz:103 Tm:48us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:95 Tm:99us (i/b/h/e/p/c) New:0/0/0/0/0/13, Cur:0/0/0/15/0/60
Sz:18 Tm:66us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/10/0/59
Sz:27 Tm:55us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:54 Tm:74us (i/b/h/e/p/c) New:0/0/0/0/0/17, Cur:0/0/0/14/0/60
Sz:70 Tm:84us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/10/0/59
Sz:54 Tm:141us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/15/0/61
Sz:39 Tm:67us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:45 Tm:94us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/60
Sz:99 Tm:81us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:68 Tm:106us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/10/0/59
Sz:78 Tm:60us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/60
Sz:81 Tm:41us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/14/0/60
Sz:30 Tm:46us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:16 Tm:47us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:33 Tm:41us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/14/0/60
Sz:29 Tm:54us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/13/0/60
Sz:38 Tm:81us (i/b/h/e/p/c) New:0/0/0/0/0/9, Cur:0/0/0/10/0/59
Sz:86 Tm:54us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:87 Tm:66us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/14/0/60
Sz:70 Tm:92us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/15/0/60
Sz:30 Tm:46us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:44 Tm:89us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/10/0/59
Sz:45 Tm:43us (i/b/h/e/p/c) New:0/0/0/0/0/22, Cur:0/0/0/14/0/60
Sz:52 Tm:96us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/61
Sz:81 Tm:67us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/10/0/59
Sz:140 Tm:73us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/15/0/60
Sz:41 Tm:52us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:32 Tm:71us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/10/0/59
Sz:52 Tm:89us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:45 Tm:50us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/14/0/60
Sz:81 Tm:63us (i/b/h/e/p/c) New:0/0/0/0/0/19, Cur:0/0/0/10/0/59
Sz:52 Tm:82us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/12/0/60
Sz:16 Tm:66us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/10/0/59
Sz:38 Tm:113us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/14/0/60
Sz:32 Tm:67us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/60
Sz:17 Tm:51us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:15 Tm:46us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/14/0/60
Sz:44 Tm:42us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:80 Tm:79us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/14/0/60
Sz:54 Tm:43us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/60
Sz:47 Tm:57us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:27 Tm:154us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/13/0/60
Sz:60 Tm:71us (i/b/h/e/p/c) New:0/0/0/0/0/21, Cur:0/0/0/14/0/60
Sz:57 Tm:68us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/14/0/60
Sz:99 Tm:85us (i/b/h/e/p/c) New:0/0/0/0/0/12, Cur:0/0/0/10/0/59
Sz:25 Tm:59us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/15/0/60
Sz:92 Tm:185us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/61
Sz:17 Tm:61us (i/b/h/e/p/c) New:0/0/0/0/0/10, Cur:0/0/0/14/0/60
Sz:59 Tm:107us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/14/0/60
Sz:64 Tm:107us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/14/0/60
Sz:73 Tm:84us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:30 Tm:54us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/60
Sz:1615 Tm:50us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:20 Tm:40us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:19 Tm:264us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:57 Tm:67us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:86 Tm:101us (i/b/h/e/p/c) New:0/0/0/0/0/13, Cur:0/0/0/10/0/59
Sz:75 Tm:72us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/15/0/60
Sz:104 Tm:85us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/14/0/60
Sz:25 Tm:42us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/14/0/60
Sz:75 Tm:61us (i/b/h/e/p/c) New:0/0/0/0/0/13, Cur:0/0/0/10/0/59
Sz:77 Tm:75us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/13/0/60
Sz:70 Tm:79us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/10/0/59
Sz:68 Tm:56us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:54 Tm:60us (i/b/h/e/p/c) New:0/0/0/0/0/15, Cur:0/0/0/10/0/59
Sz:64 Tm:73us (i/b/h/e/p/c) New:0/0/0/0/0/10, Cur:0/0/0/10/0/59
Sz:60 Tm:60us (i/b/h/e/p/c) New:0/0/0/0/0/10, Cur:0/0/0/13/0/60
Sz:19 Tm:42us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/14/0/60
Sz:16 Tm:44us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/14/0/60
Sz:34 Tm:59us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/10/0/59
Sz:75 Tm:49us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/13/0/60
Sz:88 Tm:83us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:87 Tm:116us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/14/0/60
Sz:114 Tm:50us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:95 Tm:78us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/10/0/59
Sz:63 Tm:73us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:78 Tm:106us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:38 Tm:91us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/15/0/60
Sz:65 Tm:89us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/14/0/60
Sz:95 Tm:65us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/10/0/59
Sz:87 Tm:67us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/10/0/59
Sz:56 Tm:47us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/60
Sz:58 Tm:71us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/15/0/60
Sz:73 Tm:88us (i/b/h/e/p/c) New:0/0/0/0/0/10, Cur:0/0/0/14/0/60
Sz:27 Tm:62us (i/b/h/e/p/c) New:0/0/0/0/0/13, Cur:0/0/0/10/0/59
Sz:84 Tm:109us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/10/0/59
Sz:19 Tm:40us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/14/0/60
Sz:18 Tm:43us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/14/0/60
Sz:19 Tm:76us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/59
Sz:15 Tm:86us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/14/0/60
